language	variety	form	display	sort_key	form_role	source_scope	source_ref	occurrence_id	origin	status
oe		botm	botm	botm	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1959-bottom-botm.model.md:33	Germanic/docs/lexeme_reports/model_entries/1959-bottom-botm.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/1959-bottom-botm.model.md	auto
oe		botm	botm	botm	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1959-bottom-botm.model.md:34	Germanic/docs/lexeme_reports/model_entries/1959-bottom-botm.model.md:34:2	Germanic/docs/lexeme_reports/model_entries/1959-bottom-botm.model.md	auto
oe		botm	botm	botm	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1959-bottom-botm.model.md:41	Germanic/docs/lexeme_reports/model_entries/1959-bottom-botm.model.md:41:1	Germanic/docs/lexeme_reports/model_entries/1959-bottom-botm.model.md	auto
oe		botm	botm	botm	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:37	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md:37:3	Germanic/docs/lexeme_reports/model_entries/2250-thistle-þistles.model.md	auto
oe		botm	botm	botm	target_form	lexical_heading	bottom — OE botm	heading:039a406307d634	manifest	auto
oe		brand	brand	brand	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:22	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brand	brand	brand	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:31	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:31:1	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brand	brand	brand	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:44	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:44:1	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brand	brand	brand	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:57	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:57:2	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brand	brand	brand	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:57	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:57:3	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brand	brand	brand	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:61	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:61:2	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		branda	branda	branda	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:33	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:33:2	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brandas	brandas	brandas	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:33	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brandes	brandes	brandes	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:35	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:35:1	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brandes	brandes	brandes	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:42	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:42:1	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brandes	brandes	brandes	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:58	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:58:2	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brandes	brandes	brandes	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:58	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:58:3	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brandes	brandes	brandes	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:61	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:61:1	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		brandes	brandes	brandes	target_form	lexical_heading	brand — OE brandes	heading:34e64f81d94adb	manifest	auto
oe		brandum	brandum	brandum	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:33	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md:33:3	Germanic/docs/lexeme_reports/model_entries/1965-brand-brandes.model.md	auto
oe		bréc	bréc	brec	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1969-breeches-brēċ.model.md:21	broad-prose:9962ed91749f8f	broad_prose_curated	override
oe		brēc	brēc	brec	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1969-breeches-brēċ.model.md:25	broad-prose:99a82c43b99f9e	broad_prose_curated	override
oe		brēċ	brēċ	brec	target_form	lexical_heading	breeches — OE brēċ	heading:e01446d2ffa975	manifest	auto
oe		breóst	breóst	breost	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:34	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:34:2	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md	auto
oe		brēost	brēost	breost	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:23	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:23:1	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md	auto
oe		brēost	brēost	breost	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:34	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:34:1	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md	auto
oe		brēost	brēost	breost	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:40	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:40:1	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md	auto
oe		brēost	brēost	breost	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:44	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:44:2	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md	auto
oe		brēost	brēost	breost	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:59	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:59:2	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md	auto
oe		brēost	brēost	breost	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:61	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md:61:1	Germanic/docs/lexeme_reports/model_entries/1968-breast-brēost.model.md	auto
oe		brēost	brēost	breost	target_form	lexical_heading	breast — OE brēost	heading:161d6bc9bb1a5d	manifest	auto
oe		broc	broc	broc	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1969-breeches-brēċ.model.md:25	broad-prose:7f4f373d991d23	broad_prose_curated	override
oe		brōc	brōc	broc	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1969-breeches-brēċ.model.md:21	broad-prose:d8e33b6ae5d7b4	broad_prose_curated	override
oe		brōc	brōc	broc	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1969-breeches-brēċ.model.md:25	broad-prose:e19491deada507	broad_prose_curated	override
oe		bū	bū	bu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:23	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:23:1	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md	auto
oe		bū	bū	bu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:32	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:32:2	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md	auto
oe		bū	bū	bu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:37	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:37:3	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md	auto
oe		bū	bū	bu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:43	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:43:1	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md	auto
oe		bū	bū	bu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:52	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:52:1	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md	auto
oe		bū	bū	bu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:57	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:57:2	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md	auto
oe		bū	bū	bu	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:66	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md:66:2	Germanic/docs/lexeme_reports/model_entries/1958-both-bū.model.md	auto
oe		bū	bū	bu	target_form	lexical_heading	both — OE bū	heading:50ed4a059a31df	manifest	auto
oe		bucc	bucc	bucc	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:31	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:31:2	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		bucc	bucc	bucc	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:32	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:32:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		bucc	bucc	bucc	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:39	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:39:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		bucc	bucc	bucc	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:44	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:44:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		bucc	bucc	bucc	target_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:52	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:52:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		bucc	bucc	bucc	target_form	lexical_heading	buck — OE bucc	heading:b59122b387ed70	manifest	auto
oe		bucca	bucca	bucca	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:23	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:23:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		bucca	bucca	bucca	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:29	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		bucca	bucca	bucca	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:31	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:31:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		bucca	bucca	bucca	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:33	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:33:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		bucca	bucca	bucca	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:53	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:53:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		būgan	būgan	bugan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:31	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:31:1	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
oe		būgan	būgan	bugan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:37	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:37:1	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
oe		būgan	būgan	bugan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:41	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:41:1	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
oe		būgan	būgan	bugan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:53	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:53:1	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
oe		būgan	būgan	bugan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:64	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:64:2	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
oe		būgan	būgan	bugan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:64	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:64:3	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
oe		būgan	būgan	bugan	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:69	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md:69:2	Germanic/docs/lexeme_reports/model_entries/1962-bow-bēag.model.md	auto
oe		byċċ	byċċ	bycc	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:43	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md:43:1	Germanic/docs/lexeme_reports/model_entries/1973-buck-bucc.model.md	auto
oe		byrd	byrd	byrd	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1951-birth-byrd.model.md:25	Germanic/docs/lexeme_reports/model_entries/1951-birth-byrd.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/1951-birth-byrd.model.md	auto
oe		byrd	byrd	byrd	target_form	lexical_heading	birth — OE byrd	heading:3af902748bd49e	manifest	auto
oe		cā	cā	ca	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:36	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:36:2	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe		cā	cā	ca	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:42	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:42:1	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe		cā	cā	ca	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:67	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md:67:1	Germanic/docs/lexeme_reports/model_entries/1980-cow-cȳ.model.md	auto
oe		calfur	calfur	calfur	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25	broad-prose:652635c9a4e957	broad_prose_curated	override
oe		cealf	cealf	cealf	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md	auto
oe		cealf	cealf	cealf	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25:4	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md	auto
oe		ċealf	ċealf	cealf	target_form	lexical_heading	calf — OE ċealf	heading:86c3e167fdbba1	manifest	auto
oe		cealfru	cealfru	cealfru	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25:2	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md	auto
oe		cealfru	cealfru	cealfru	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md:25:3	Germanic/docs/lexeme_reports/model_entries/1975-calf-ċealf.model.md	auto
oe		ciezan	ciezan	ciezan	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:32	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md:32:2	Germanic/docs/lexeme_reports/model_entries/2227-strew-strīeġan.model.md	auto
oe		cnæp	cnæp	cnaep	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md:58	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md:58:1	Germanic/docs/lexeme_reports/model_entries/2087-knob-cnobba.model.md	auto
oe		cneohtas	cneohtas	cneohtas	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:34	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:34:1	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe		cneohtas	cneohtas	cneohtas	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:45	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:45:2	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe		cneohtas	cneohtas	cneohtas	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:59	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:59:1	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
oe		cneohtas	cneohtas	cneohtas	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:59	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:59:2	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
